dimension,sitc2,score,sitc2_label
4,77,49.3324009111803,"77 - Electric machinery, apparatus and appliances, n.e.s., and electrical parts thereof"
4,85,9.45077142068981,85 - Footwear
4,81,3.85327338291392,"81 - Sanitary, plumbing, heating, lighting fixtures and fittings, n.e.s."
4,97,0.00336524583758949,"97 - Gold, non-monetary (excluding gold ores and concentrates)"
4,96,0.013409009422861,"96 - Coin (other than gold coin), not being legal tender"
4,67,52.4162583616468,67 - Iron and steel
4,69,20.1566396919541,"69 - Manufactures of metals, n.e.s."
4,72,28.0430942285562,72 - Machinery specialized for particular industries
4,71,12.4123307211608,71 - Power generating machinery and equipment
4,74,35.6421850608216,"74 - General industrial machinery and equipment, n.e.s., and parts of, n.e.s."
4,75,14.1421788516715,75 - Office machines and automatic data processing equipment
4,73,2.71349318408655,73 - Metalworking machinery
4,76,28.7633916128728,"76 - Telecommunications, sound recording and reproducing equipment"
4,79,8.31140431276641,79 - Other transport equipment
4,78,71.7664540974814,78 - Road vehicles (including air-cushion vehicles)
4,95,0.655904828664163,"95 - Armoured fighting vehicles, war firearms, ammunition, parts, n.e.s."
4,82,6.968209512123,82 - Furniture and parts thereof
5,00,0.0460811218270401,00 - Live animals chiefly for food
5,94,0.00381820535158995,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
5,01,7.26484319042644,01 - Meat and meat preparations
5,03,1.88571071166016,"03 - Fish, crustacean and molluscs, and preparations thereof"
5,02,4.03474425434324,02 - Dairy products and birds' eggs
5,06,1.81968414037506,"06 - Sugar, sugar preparations and honey"
5,09,3.33242043840725,09 - Miscellaneous edible products and preparations
5,29,0.764784599863172,"29 - Crude animal and vegetable materials, n.e.s."
5,05,5.29384257015923,05 - Vegetables and fruit
5,07,2.58594117858749,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
5,04,6.34854071804302,04 - Cereals and cereal preparations
5,59,4.23100228119037,"59 - Chemical materials and products, n.e.s."
5,22,0.1207857578055,22 - Oil seeds and oleaginous fruit
5,08,4.27408858766808,08 - Feeding stuff for animals (not including unmilled cereals)
5,58,5.58714182428702,"58 - Artificial resins and plastic materials, and cellulose esters and ethers"
5,26,0.163206915052479,26 - Textile fibres (not wool tops) and their wastes (not manufactured into yarn or fabric)
5,41,0.00179316917947777,41 - Animal oils and fats
5,42,2.05462866107673,42 - Fixed vegetable oils and fats
5,43,0.110150534698586,"43 - Animal and vegetable oils and fats, processed, and waxes of animal or vegetable origin"
5,51,9.71818208816751,51 - Organic chemicals
5,11,5.45875836396523,11 - Beverages
5,12,3.5242907420019,12 - Tobacco and tobacco manufactures
5,27,0.373051885319769,"27 - Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
5,66,6.44030403373067,"66 - Non-metallic mineral manufactures, n.e.s."
5,28,0.0093475375091829,28 - Metalliferous ores and metal scrap
5,32,5.04151217195664,"32 - Coal, coke and briquettes"
5,34,3.36040862131797,"34 - Gas, natural and manufactured"
5,33,181.340879583727,"33 - Petroleum, petroleum products and related materials"
5,35,2.22044604925031e-16,35 - Electric current
5,52,1.31120042394469,52 - Inorganic chemicals
5,68,11.5850781246018,68 - Non-ferrous metals
5,54,13.4206034559781,54 - Medicinal and pharmaceutical products
5,89,13.1528259982183,"89 - Miscellaneous manufactured articles, n.e.s."
5,56,0.65283276328942,"56 - Fertilizers, manufactured"
5,53,2.06973767512473,"53 - Dyeing, tanning and colouring materials"
5,55,7.19066885704573,55 - Oils and perfume materials; toilet and cleansing preparations
5,57,0.116299365866337,57 - Explosives and pyrotechnic products
5,88,2.84621246191652,"88 - Photographic equipment and supplies and optical goods, n.e.s.; watches and clocks"
5,87,3.71786924914435,"87 - Professional, scientific and controlling instruments and apparatus, n.e.s."
5,84,14.5710336262693,84 - Articles of apparel and clothing accessories
5,23,0.759279651854169,23 - Crude rubber (including synthetic and reclaimed)
5,62,1.81632776900553,"62 - Rubber manufactures, n.e.s."
5,21,0.0202515838150857,"21 - Hides, skins and furskins, raw"
